"","entity","code","year","human_food","animal_feed","processed"
"5983","Namibia","NAM",1964,0,NA,NA
"5984","Namibia","NAM",1965,0,NA,NA
"5985","Namibia","NAM",1966,0,NA,NA
"5986","Namibia","NAM",1967,0,NA,NA
"5987","Namibia","NAM",1968,0,NA,NA
"5988","Namibia","NAM",1969,0,NA,NA
"5989","Namibia","NAM",1970,0,NA,NA
"5990","Namibia","NAM",1971,0,NA,NA
"5991","Namibia","NAM",1972,0,NA,NA
"5992","Namibia","NAM",1973,0,NA,NA
"5993","Namibia","NAM",1974,0,NA,NA
"5994","Namibia","NAM",1975,0,NA,NA
"5995","Namibia","NAM",1976,0,NA,NA
"5996","Namibia","NAM",1977,0,NA,NA
"5997","Namibia","NAM",1978,0,NA,NA
"5998","Namibia","NAM",1979,0,NA,NA
"5999","Namibia","NAM",1980,0,NA,NA
"6000","Namibia","NAM",1981,0,NA,NA
"6001","Namibia","NAM",1982,0,NA,NA
"6002","Namibia","NAM",1983,0,NA,NA
"6003","Namibia","NAM",1984,0,NA,NA
"6004","Namibia","NAM",1985,0,NA,NA
"6005","Namibia","NAM",1986,0,NA,NA
"6006","Namibia","NAM",1987,0,NA,NA
"6007","Namibia","NAM",1988,0,NA,NA
"6008","Namibia","NAM",1989,0,NA,NA
"6009","Namibia","NAM",1990,0,NA,NA
"6010","Namibia","NAM",1991,0,NA,NA
"6011","Namibia","NAM",1992,0,NA,NA
"6012","Namibia","NAM",1993,0,NA,NA
"6013","Namibia","NAM",1994,0,NA,NA
"6014","Namibia","NAM",1995,0,NA,NA
"6015","Namibia","NAM",1996,0,NA,NA
"6016","Namibia","NAM",1997,0,NA,NA
"6017","Namibia","NAM",1998,0,NA,NA
"6018","Namibia","NAM",1999,0,NA,NA
"6019","Namibia","NAM",2000,0,NA,NA
"6020","Namibia","NAM",2001,0,NA,NA
"6021","Namibia","NAM",2002,0,NA,NA
"6022","Namibia","NAM",2003,0,NA,NA
"6023","Namibia","NAM",2004,0,NA,NA
"6024","Namibia","NAM",2005,0,NA,NA
"6025","Namibia","NAM",2006,0,NA,NA
"6026","Namibia","NAM",2007,0,NA,NA
"6027","Namibia","NAM",2008,0,NA,NA
"6028","Namibia","NAM",2009,0,NA,NA
"6029","Namibia","NAM",2010,0,NA,NA
"6030","Namibia","NAM",2011,0,NA,NA
"6031","Namibia","NAM",2012,0,NA,NA
"6032","Namibia","NAM",2013,0,NA,NA
"6033","Nepal","NPL",1961,0,NA,2000
"6034","Nepal","NPL",1962,0,NA,2000
"6035","Nepal","NPL",1963,0,NA,2000
"6036","Nepal","NPL",1964,0,NA,2000
"6037","Nepal","NPL",1965,0,NA,2000
"6038","Nepal","NPL",1966,0,NA,2000
"6039","Nepal","NPL",1967,0,NA,2000
"6040","Nepal","NPL",1968,0,NA,2000
"6041","Nepal","NPL",1969,0,NA,3000
"6042","Nepal","NPL",1970,0,NA,3000
"6043","Nepal","NPL",1971,0,NA,3000
"6044","Nepal","NPL",1972,0,NA,3000
"6045","Nepal","NPL",1973,0,NA,4000
"6046","Nepal","NPL",1974,0,NA,4000
"6047","Nepal","NPL",1975,0,NA,4000
"6048","Nepal","NPL",1976,0,NA,4000
"6049","Nepal","NPL",1977,0,NA,4000
"6050","Nepal","NPL",1978,0,NA,4000
"6051","Nepal","NPL",1979,0,NA,4000
"6052","Nepal","NPL",1980,0,NA,4000
"6053","Nepal","NPL",1981,0,NA,4000
"6054","Nepal","NPL",1982,0,NA,4000
"6055","Nepal","NPL",1983,0,NA,4000
"6056","Nepal","NPL",1984,0,NA,5000
"6057","Nepal","NPL",1985,0,NA,6000
"6058","Nepal","NPL",1986,0,NA,7000
"6059","Nepal","NPL",1987,0,NA,8000
"6060","Nepal","NPL",1988,0,NA,10000
"6061","Nepal","NPL",1989,0,NA,11000
"6062","Nepal","NPL",1990,0,NA,11000
"6063","Nepal","NPL",1991,0,NA,11000
"6064","Nepal","NPL",1992,0,NA,10000
"6065","Nepal","NPL",1993,0,NA,10000
"6066","Nepal","NPL",1994,0,NA,9000
"6067","Nepal","NPL",1995,0,NA,12000
"6068","Nepal","NPL",1996,0,NA,12000
"6069","Nepal","NPL",1997,0,NA,12000
"6070","Nepal","NPL",1998,0,NA,13000
"6071","Nepal","NPL",1999,0,NA,16000
"6072","Nepal","NPL",2000,0,NA,15000
"6073","Nepal","NPL",2001,0,NA,15000
"6074","Nepal","NPL",2002,0,NA,16000
"6075","Nepal","NPL",2003,0,NA,16000
"6076","Nepal","NPL",2004,0,NA,18000
"6077","Nepal","NPL",2005,0,NA,18000
"6078","Nepal","NPL",2006,0,NA,18000
"6079","Nepal","NPL",2007,0,NA,19000
"6080","Nepal","NPL",2008,0,NA,19000
"6081","Nepal","NPL",2009,0,NA,20000
"6082","Nepal","NPL",2010,0,NA,42000
"6083","Nepal","NPL",2011,0,NA,93000
"6084","Nepal","NPL",2012,0,NA,68000
"6085","Nepal","NPL",2013,0,NA,64000
"6086","Net Food Importing Developing Countries",NA,1961,10000,0,37000
"6087","Net Food Importing Developing Countries",NA,1962,13000,0,79000
"6088","Net Food Importing Developing Countries",NA,1963,13000,0,58000
"6089","Net Food Importing Developing Countries",NA,1964,14000,0,99000
"6090","Net Food Importing Developing Countries",NA,1965,17000,0,67000
"6091","Net Food Importing Developing Countries",NA,1966,16000,0,84000
"6092","Net Food Importing Developing Countries",NA,1967,17000,0,70000
"6093","Net Food Importing Developing Countries",NA,1968,22000,0,82000
"6094","Net Food Importing Developing Countries",NA,1969,20000,0,86000
"6095","Net Food Importing Developing Countries",NA,1970,24000,0,1e+05
"6096","Net Food Importing Developing Countries",NA,1971,24000,0,112000
"6097","Net Food Importing Developing Countries",NA,1972,30000,0,124000
"6098","Net Food Importing Developing Countries",NA,1973,32000,0,146000
"6099","Net Food Importing Developing Countries",NA,1974,30000,0,120000
"6100","Net Food Importing Developing Countries",NA,1975,34000,0,109000
"6101","Net Food Importing Developing Countries",NA,1976,40000,0,120000
"6102","Net Food Importing Developing Countries",NA,1977,42000,0,147000
"6103","Net Food Importing Developing Countries",NA,1978,45000,0,251000
"6104","Net Food Importing Developing Countries",NA,1979,43000,0,249000
"6105","Net Food Importing Developing Countries",NA,1980,49000,0,303000
"6106","Net Food Importing Developing Countries",NA,1981,59000,0,282000
"6107","Net Food Importing Developing Countries",NA,1982,55000,1000,339000
"6108","Net Food Importing Developing Countries",NA,1983,53000,1000,409000
"6109","Net Food Importing Developing Countries",NA,1984,43000,1000,410000
"6110","Net Food Importing Developing Countries",NA,1985,57000,0,479000
"6111","Net Food Importing Developing Countries",NA,1986,63000,0,488000
"6112","Net Food Importing Developing Countries",NA,1987,67000,0,614000
"6113","Net Food Importing Developing Countries",NA,1988,66000,0,527000
"6114","Net Food Importing Developing Countries",NA,1989,74000,0,542000
"6115","Net Food Importing Developing Countries",NA,1990,108000,0,424000
"6116","Net Food Importing Developing Countries",NA,1991,80000,1000,522000
"6117","Net Food Importing Developing Countries",NA,1992,87000,0,561000
"6118","Net Food Importing Developing Countries",NA,1993,64000,0,596000
"6119","Net Food Importing Developing Countries",NA,1994,53000,1000,615000
"6120","Net Food Importing Developing Countries",NA,1995,1e+05,0,778000
"6121","Net Food Importing Developing Countries",NA,1996,77000,0,758000
"6122","Net Food Importing Developing Countries",NA,1997,103000,0,824000
"6123","Net Food Importing Developing Countries",NA,1998,111000,0,717000
"6124","Net Food Importing Developing Countries",NA,1999,134000,0,730000
"6125","Net Food Importing Developing Countries",NA,2000,181000,0,988000
"6126","Net Food Importing Developing Countries",NA,2001,208000,2000,1219000
"6127","Net Food Importing Developing Countries",NA,2002,263000,12000,1382000
"6128","Net Food Importing Developing Countries",NA,2003,243000,45000,1387000
"6129","Net Food Importing Developing Countries",NA,2004,231000,50000,1229000
"6130","Net Food Importing Developing Countries",NA,2005,411000,52000,1663000
"6131","Net Food Importing Developing Countries",NA,2006,447000,56000,1605000
"6132","Net Food Importing Developing Countries",NA,2007,496000,43000,2048000
"6133","Net Food Importing Developing Countries",NA,2008,581000,37000,2116000
"6134","Net Food Importing Developing Countries",NA,2009,655000,53000,2421000
"6135","Net Food Importing Developing Countries",NA,2010,667000,48000,2925000
"6136","Net Food Importing Developing Countries",NA,2011,645000,51000,3001000
"6137","Net Food Importing Developing Countries",NA,2012,642000,58000,2989000
"6138","Net Food Importing Developing Countries",NA,2013,641000,63000,2921000
"6139","Netherlands","NLD",1961,0,0,263000
"6140","Netherlands","NLD",1962,0,0,365000
"6141","Netherlands","NLD",1963,0,0,312000
"6142","Netherlands","NLD",1964,0,0,458000
"6143","Netherlands","NLD",1965,0,0,391000
"6144","Netherlands","NLD",1966,0,0,428000
"6145","Netherlands","NLD",1967,0,0,443000
"6146","Netherlands","NLD",1968,0,0,629000
"6147","Netherlands","NLD",1969,0,0,915000
"6148","Netherlands","NLD",1970,0,0,1099000
"6149","Netherlands","NLD",1971,0,0,1204000
"6150","Netherlands","NLD",1972,0,0,1361000
"6151","Netherlands","NLD",1973,0,0,1203000
"6152","Netherlands","NLD",1974,0,0,1587000
"6153","Netherlands","NLD",1975,0,0,1187000
"6154","Netherlands","NLD",1976,0,0,1572000
"6155","Netherlands","NLD",1977,0,0,1575000
"6156","Netherlands","NLD",1978,0,0,2417000
"6157","Netherlands","NLD",1979,0,0,2956000
"6158","Netherlands","NLD",1980,0,0,3196000
"6159","Netherlands","NLD",1981,0,0,2898000
"6160","Netherlands","NLD",1982,0,0,2793000
"6161","Netherlands","NLD",1983,0,0,2497000
"6162","Netherlands","NLD",1984,0,0,2722000
"6163","Netherlands","NLD",1985,0,0,2637000
"6164","Netherlands","NLD",1986,0,0,2361000
"6165","Netherlands","NLD",1987,0,0,2854000
"6166","Netherlands","NLD",1988,2000,0,2909000
"6167","Netherlands","NLD",1989,2000,0,2909000
"6168","Netherlands","NLD",1990,1000,1000,3343000
"6169","Netherlands","NLD",1991,1000,3000,3280000
"6170","Netherlands","NLD",1992,0,0,3642000
"6171","Netherlands","NLD",1993,5000,0,3632000
"6172","Netherlands","NLD",1994,0,0,3725000
"6173","Netherlands","NLD",1995,4000,0,4e+06
"6174","Netherlands","NLD",1996,4000,1000,3897000
"6175","Netherlands","NLD",1997,8000,0,4011000
"6176","Netherlands","NLD",1998,0,2000,4099000
"6177","Netherlands","NLD",1999,0,2000,4114000
"6178","Netherlands","NLD",2000,4000,1000,4070000
"6179","Netherlands","NLD",2001,4000,1000,4227000
"6180","Netherlands","NLD",2002,1000,0,3840000
"6181","Netherlands","NLD",2003,1000,1000,3559000
"6182","Netherlands","NLD",2004,1000,8000,3080000
"6183","Netherlands","NLD",2005,1000,1000,3249000
"6184","Netherlands","NLD",2006,3000,0,3260000
"6185","Netherlands","NLD",2007,1000,0,2922000
"6186","Netherlands","NLD",2008,3000,0,2970000
"6187","Netherlands","NLD",2009,3000,0,2445000
"6188","Netherlands","NLD",2010,1000,0,2400000
"6189","Netherlands","NLD",2011,0,0,2260000
"6190","Netherlands","NLD",2012,3000,0,2117000
"6191","Netherlands","NLD",2013,2000,0,2440000
"6192","New Caledonia","NCL",1961,0,NA,NA
"6193","New Caledonia","NCL",1962,0,NA,NA
"6194","New Caledonia","NCL",1963,0,NA,NA
"6195","New Caledonia","NCL",1964,0,NA,NA
"6196","New Caledonia","NCL",1965,0,NA,NA
"6197","New Caledonia","NCL",1966,0,NA,NA
"6198","New Caledonia","NCL",1967,0,NA,NA
"6199","New Caledonia","NCL",1968,0,NA,NA
"6200","New Caledonia","NCL",1969,0,NA,NA
"6201","New Caledonia","NCL",1970,0,NA,NA
"6202","New Caledonia","NCL",1971,0,NA,NA
"6203","New Caledonia","NCL",1972,0,NA,NA
"6204","New Caledonia","NCL",1973,0,NA,NA
"6205","New Caledonia","NCL",1974,0,NA,NA
"6206","New Caledonia","NCL",1975,0,NA,NA
"6207","New Caledonia","NCL",1976,0,NA,NA
"6208","New Caledonia","NCL",1977,0,NA,NA
"6209","New Caledonia","NCL",1978,0,NA,NA
"6210","New Caledonia","NCL",1979,0,NA,NA
"6211","New Caledonia","NCL",1980,0,NA,NA
"6212","New Caledonia","NCL",1981,0,NA,NA
"6213","New Caledonia","NCL",1982,0,NA,NA
"6214","New Caledonia","NCL",1983,0,NA,NA
"6215","New Caledonia","NCL",1984,0,NA,NA
"6216","New Caledonia","NCL",1985,0,NA,NA
"6217","New Caledonia","NCL",1986,0,NA,NA
"6218","New Caledonia","NCL",1987,0,NA,NA
"6219","New Caledonia","NCL",1988,0,NA,NA
"6220","New Caledonia","NCL",1989,0,NA,NA
"6221","New Caledonia","NCL",1990,0,NA,NA
"6222","New Caledonia","NCL",1991,0,NA,NA
"6223","New Caledonia","NCL",1992,0,NA,NA
"6224","New Caledonia","NCL",1993,0,NA,NA
"6225","New Caledonia","NCL",1994,0,NA,NA
"6226","New Caledonia","NCL",1995,0,NA,NA
"6227","New Caledonia","NCL",1996,0,NA,NA
"6228","New Caledonia","NCL",1997,0,NA,NA
"6229","New Caledonia","NCL",1998,0,NA,NA
"6230","New Caledonia","NCL",1999,0,NA,NA
"6231","New Caledonia","NCL",2000,0,NA,NA
"6232","New Caledonia","NCL",2001,0,NA,NA
"6233","New Caledonia","NCL",2002,0,NA,NA
"6234","New Caledonia","NCL",2003,0,NA,NA
"6235","New Caledonia","NCL",2004,0,NA,NA
"6236","New Caledonia","NCL",2005,0,NA,NA
"6237","New Caledonia","NCL",2006,0,NA,NA
"6238","New Caledonia","NCL",2007,0,NA,NA
"6239","New Caledonia","NCL",2008,0,NA,NA
"6240","New Caledonia","NCL",2009,0,NA,NA
"6241","New Caledonia","NCL",2010,0,NA,NA
"6242","New Caledonia","NCL",2011,0,NA,NA
"6243","New Caledonia","NCL",2012,0,NA,NA
"6244","New Caledonia","NCL",2013,0,NA,NA
"6245","New Zealand","NZL",1961,0,NA,NA
"6246","New Zealand","NZL",1962,0,NA,NA
"6247","New Zealand","NZL",1963,0,NA,NA
"6248","New Zealand","NZL",1964,0,NA,NA
"6249","New Zealand","NZL",1965,0,NA,NA
"6250","New Zealand","NZL",1966,0,NA,NA
"6251","New Zealand","NZL",1967,0,NA,NA
"6252","New Zealand","NZL",1968,0,NA,NA
"6253","New Zealand","NZL",1969,0,NA,NA
"6254","New Zealand","NZL",1970,0,NA,NA
"6255","New Zealand","NZL",1971,0,NA,NA
"6256","New Zealand","NZL",1972,0,NA,NA
"6257","New Zealand","NZL",1973,0,NA,NA
"6258","New Zealand","NZL",1974,3000,NA,NA
"6259","New Zealand","NZL",1975,0,NA,NA
"6260","New Zealand","NZL",1976,0,NA,NA
"6261","New Zealand","NZL",1977,0,NA,NA
"6262","New Zealand","NZL",1978,0,NA,NA
"6263","New Zealand","NZL",1979,0,NA,NA
"6264","New Zealand","NZL",1980,0,NA,NA
"6265","New Zealand","NZL",1981,0,NA,NA
"6266","New Zealand","NZL",1982,0,NA,NA
"6267","New Zealand","NZL",1983,0,NA,NA
"6268","New Zealand","NZL",1984,0,NA,NA
"6269","New Zealand","NZL",1985,0,NA,NA
"6270","New Zealand","NZL",1986,0,NA,NA
"6271","New Zealand","NZL",1987,0,NA,NA
"6272","New Zealand","NZL",1988,0,NA,NA
"6273","New Zealand","NZL",1989,1000,NA,NA
"6274","New Zealand","NZL",1990,1000,NA,NA
"6275","New Zealand","NZL",1991,1000,NA,NA
"6276","New Zealand","NZL",1992,1000,NA,NA
"6277","New Zealand","NZL",1993,1000,NA,NA
"6278","New Zealand","NZL",1994,1000,NA,NA
"6279","New Zealand","NZL",1995,1000,NA,NA
"6280","New Zealand","NZL",1996,1000,NA,NA
"6281","New Zealand","NZL",1997,1000,NA,NA
"6282","New Zealand","NZL",1998,1000,NA,NA
"6283","New Zealand","NZL",1999,1000,NA,NA
"6284","New Zealand","NZL",2000,1000,NA,NA
"6285","New Zealand","NZL",2001,1000,NA,NA
"6286","New Zealand","NZL",2002,1000,NA,NA
"6287","New Zealand","NZL",2003,1000,NA,NA
"6288","New Zealand","NZL",2004,1000,NA,NA
"6289","New Zealand","NZL",2005,1000,NA,NA
"6290","New Zealand","NZL",2006,1000,NA,NA
"6291","New Zealand","NZL",2007,2000,NA,NA
"6292","New Zealand","NZL",2008,2000,NA,NA
"6293","New Zealand","NZL",2009,2000,NA,NA
"6294","New Zealand","NZL",2010,2000,NA,NA
"6295","New Zealand","NZL",2011,1000,NA,NA
"6296","New Zealand","NZL",2012,2000,NA,NA
"6297","New Zealand","NZL",2013,2000,NA,NA
"6298","Nicaragua","NIC",1961,0,NA,0
"6299","Nicaragua","NIC",1962,0,NA,0
"6300","Nicaragua","NIC",1963,0,NA,0
"6301","Nicaragua","NIC",1964,0,NA,0
"6302","Nicaragua","NIC",1965,0,NA,0
"6303","Nicaragua","NIC",1966,0,NA,0
"6304","Nicaragua","NIC",1967,0,NA,0
"6305","Nicaragua","NIC",1968,0,NA,0
"6306","Nicaragua","NIC",1969,0,NA,0
"6307","Nicaragua","NIC",1970,0,NA,1000
"6308","Nicaragua","NIC",1971,0,NA,0
"6309","Nicaragua","NIC",1972,0,NA,0
"6310","Nicaragua","NIC",1973,0,NA,0
"6311","Nicaragua","NIC",1974,0,NA,0
"6312","Nicaragua","NIC",1975,0,NA,2000
"6313","Nicaragua","NIC",1976,0,NA,2000
"6314","Nicaragua","NIC",1977,0,NA,1000
"6315","Nicaragua","NIC",1978,0,NA,1000
"6316","Nicaragua","NIC",1979,0,NA,1000
"6317","Nicaragua","NIC",1980,0,NA,17000
"6318","Nicaragua","NIC",1981,0,NA,10000
"6319","Nicaragua","NIC",1982,0,NA,19000
"6320","Nicaragua","NIC",1983,0,NA,29000
"6321","Nicaragua","NIC",1984,0,NA,28000
"6322","Nicaragua","NIC",1985,0,NA,22000
"6323","Nicaragua","NIC",1986,0,NA,24000
"6324","Nicaragua","NIC",1987,0,NA,16000
"6325","Nicaragua","NIC",1988,0,NA,22000
"6326","Nicaragua","NIC",1989,0,NA,18000
"6327","Nicaragua","NIC",1990,0,NA,14000
"6328","Nicaragua","NIC",1991,0,NA,12000
"6329","Nicaragua","NIC",1992,0,NA,8000
"6330","Nicaragua","NIC",1993,0,NA,8000
"6331","Nicaragua","NIC",1994,0,NA,19000
"6332","Nicaragua","NIC",1995,0,NA,20000
"6333","Nicaragua","NIC",1996,0,NA,21000
"6334","Nicaragua","NIC",1997,0,NA,24000
"6335","Nicaragua","NIC",1998,0,NA,31000
"6336","Nicaragua","NIC",1999,0,NA,10000
"6337","Nicaragua","NIC",2000,0,NA,12000
"6338","Nicaragua","NIC",2001,0,NA,6000
"6339","Nicaragua","NIC",2002,0,NA,7000
"6340","Nicaragua","NIC",2003,0,NA,8000
"6341","Nicaragua","NIC",2004,0,NA,10000
"6342","Nicaragua","NIC",2005,0,NA,5000
"6343","Nicaragua","NIC",2006,0,NA,2000
"6344","Nicaragua","NIC",2007,0,NA,2000
"6345","Nicaragua","NIC",2008,0,NA,3000
"6346","Nicaragua","NIC",2009,0,NA,1000
"6347","Nicaragua","NIC",2010,0,NA,4000
"6348","Nicaragua","NIC",2011,0,NA,5000
"6349","Nicaragua","NIC",2012,0,NA,7000
"6350","Nicaragua","NIC",2013,0,NA,7000
"6351","Niger","NER",1961,0,NA,NA
"6352","Niger","NER",1962,0,NA,NA
"6353","Niger","NER",1963,0,NA,NA
"6354","Niger","NER",1964,0,NA,NA
"6355","Niger","NER",1965,0,NA,NA
"6356","Niger","NER",1966,0,NA,NA
"6357","Niger","NER",1967,0,NA,NA
"6358","Niger","NER",1968,0,NA,NA
"6359","Niger","NER",1969,0,NA,NA
"6360","Niger","NER",1970,0,NA,NA
"6361","Niger","NER",1971,0,NA,NA
"6362","Niger","NER",1972,0,NA,NA
"6363","Niger","NER",1973,0,NA,NA
"6364","Niger","NER",1974,0,NA,NA
"6365","Niger","NER",1975,0,NA,NA
"6366","Niger","NER",1976,0,NA,NA
"6367","Niger","NER",1977,0,NA,NA
"6368","Niger","NER",1978,0,NA,NA
"6369","Niger","NER",1979,0,NA,NA
"6370","Niger","NER",1980,0,NA,NA
"6371","Niger","NER",1981,0,NA,NA
"6372","Niger","NER",1982,0,NA,NA
"6373","Niger","NER",1983,0,NA,NA
"6374","Niger","NER",1984,0,NA,NA
"6375","Niger","NER",1985,0,NA,NA
"6376","Niger","NER",1986,0,NA,NA
"6377","Niger","NER",1987,0,NA,NA
"6378","Niger","NER",1988,0,NA,NA
"6379","Niger","NER",1989,0,NA,NA
"6380","Niger","NER",1990,0,NA,NA
"6381","Niger","NER",1991,0,NA,NA
"6382","Niger","NER",1992,0,NA,NA
"6383","Niger","NER",1993,0,NA,NA
"6384","Niger","NER",1994,0,NA,NA
"6385","Niger","NER",1995,0,NA,NA
"6386","Niger","NER",1996,0,NA,NA
"6387","Niger","NER",1997,0,NA,NA
"6388","Niger","NER",1998,0,NA,NA
"6389","Niger","NER",1999,0,NA,NA
"6390","Niger","NER",2000,0,NA,NA
"6391","Niger","NER",2001,0,NA,NA
"6392","Niger","NER",2002,0,NA,NA
"6393","Niger","NER",2003,0,NA,NA
"6394","Niger","NER",2004,0,NA,NA
"6395","Niger","NER",2005,0,NA,NA
"6396","Niger","NER",2006,0,NA,NA
"6397","Niger","NER",2007,0,NA,NA
"6398","Niger","NER",2008,0,NA,NA
"6399","Niger","NER",2009,0,NA,NA
"6400","Niger","NER",2010,0,NA,NA
"6401","Niger","NER",2011,0,NA,NA
"6402","Niger","NER",2012,0,NA,NA
"6403","Niger","NER",2013,0,NA,NA
"6404","Nigeria","NGA",1961,26000,6000,0
"6405","Nigeria","NGA",1962,35000,7000,0
"6406","Nigeria","NGA",1963,23000,7000,0
"6407","Nigeria","NGA",1964,34000,6000,0
"6408","Nigeria","NGA",1965,24000,6000,0
"6409","Nigeria","NGA",1966,31000,6000,0
"6410","Nigeria","NGA",1967,37000,6000,0
"6411","Nigeria","NGA",1968,33000,7000,0
"6412","Nigeria","NGA",1969,38000,6000,0
"6413","Nigeria","NGA",1970,31000,6000,0
"6414","Nigeria","NGA",1971,40000,6000,0
"6415","Nigeria","NGA",1972,43000,6000,0
"6416","Nigeria","NGA",1973,45000,6000,0
"6417","Nigeria","NGA",1974,46000,7000,0
"6418","Nigeria","NGA",1975,44000,7000,0
"6419","Nigeria","NGA",1976,47000,7000,0
"6420","Nigeria","NGA",1977,49000,7000,0
"6421","Nigeria","NGA",1978,51000,7000,0
"6422","Nigeria","NGA",1979,50000,7000,0
"6423","Nigeria","NGA",1980,52000,8000,0
"6424","Nigeria","NGA",1981,53000,8000,0
"6425","Nigeria","NGA",1982,60000,8000,0
"6426","Nigeria","NGA",1983,28000,4000,0
"6427","Nigeria","NGA",1984,29000,4000,0
"6428","Nigeria","NGA",1985,44000,6000,0
"6429","Nigeria","NGA",1986,50000,7000,0
"6430","Nigeria","NGA",1987,84000,12000,0
"6431","Nigeria","NGA",1988,97000,15000,2000
"6432","Nigeria","NGA",1989,211000,30000,2000
"6433","Nigeria","NGA",1990,161000,22000,2000
"6434","Nigeria","NGA",1991,96000,15000,6000
"6435","Nigeria","NGA",1992,1e+05,16000,9000
"6436","Nigeria","NGA",1993,112000,17000,9000
"6437","Nigeria","NGA",1994,114000,18000,10000
"6438","Nigeria","NGA",1995,203000,29000,12000
"6439","Nigeria","NGA",1996,230000,32000,12000
"6440","Nigeria","NGA",1997,261000,36000,12000
"6441","Nigeria","NGA",1998,287000,41000,12000
"6442","Nigeria","NGA",1999,308000,42000,12000
"6443","Nigeria","NGA",2000,310000,43000,12000
"6444","Nigeria","NGA",2001,312000,44000,14000
"6445","Nigeria","NGA",2002,334000,47000,14000
"6446","Nigeria","NGA",2003,358000,50000,14000
"6447","Nigeria","NGA",2004,382000,53000,14000
"6448","Nigeria","NGA",2005,428000,59000,14000
"6449","Nigeria","NGA",2006,459000,63000,14000
"6450","Nigeria","NGA",2007,418000,58000,14000
"6451","Nigeria","NGA",2008,431000,59000,10000
"6452","Nigeria","NGA",2009,309000,43000,10000
"6453","Nigeria","NGA",2010,180000,29000,20000
"6454","Nigeria","NGA",2011,404000,56000,20000
"6455","Nigeria","NGA",2012,432000,59000,20000
"6456","Nigeria","NGA",2013,451000,61000,20000
"6457","North Korea","PRK",1961,130000,NA,8000
"6458","North Korea","PRK",1962,130000,NA,12000
"6459","North Korea","PRK",1963,130000,NA,16000
"6460","North Korea","PRK",1964,138000,NA,17000
"6461","North Korea","PRK",1965,150000,NA,21000
"6462","North Korea","PRK",1966,155000,NA,25000
"6463","North Korea","PRK",1967,160000,NA,34000
"6464","North Korea","PRK",1968,165000,NA,43000
"6465","North Korea","PRK",1969,170000,NA,43000
"6466","North Korea","PRK",1970,175000,NA,47000
"6467","North Korea","PRK",1971,180000,NA,52000
"6468","North Korea","PRK",1972,185000,NA,44000
"6469","North Korea","PRK",1973,190000,NA,46000
"6470","North Korea","PRK",1974,190000,NA,55000
"6471","North Korea","PRK",1975,190000,NA,64000
"6472","North Korea","PRK",1976,180000,NA,84000
"6473","North Korea","PRK",1977,170000,NA,104000
"6474","North Korea","PRK",1978,175000,NA,130000
"6475","North Korea","PRK",1979,170000,NA,135000
"6476","North Korea","PRK",1980,170000,NA,146000
"6477","North Korea","PRK",1981,160000,NA,151000
"6478","North Korea","PRK",1982,160000,NA,161000
